core_id,comparison,language,script_a,script_b,noise_level,layer,distance
OG02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.05899352
OG02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.043085575
OG02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0033082962
OG03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.11171073
OG03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.10506916
OG03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.0106579065
OG03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07457292
OG03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.096203566
OG03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.007408619
OG03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.0967834
OG03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.076862454
OG03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.007861853
OG03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.056878746
OG03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.05231148
OG03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.003832996
OG03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.035019517
OG03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.04600501
OG03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0068125725
OG03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.043174982
OG03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.046482205
OG03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0069580674
OG03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.0857988
OG03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.078940034
OG03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0043848753
OG03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.039653063
OG03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.034154296
OG03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0030215979
OG03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.086604774
OG03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.07817972
OG03,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.005778134
OG04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.10543859
OG04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.09378046
OG04,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.010610044
OG04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.061780572
OG04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.041331887
OG04,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0047160387
OG04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.116755545
OG04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.08617008
OG04,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.007555902
OG04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.081869304
OG04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.08393395
OG04,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.009868443
OG04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.034086823
OG04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.061546564
OG04,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0077002645
OG04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.053303123
OG04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.03705156
OG04,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0034038424
OG04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.08904374
OG04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.080632806
OG04,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0059083104
OG04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.063747644
OG04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.038507998
OG04,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0021774173
OG04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07476449
OG04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.059570074
OG04,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.004637778
OG05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.12350404
OG05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.07518685
OG05,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.008709967
OG05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07972503
OG05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.050494432
OG05,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.00538975
OG05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.1516962
OG05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.10021645
OG05,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.010150969
OG05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.12819636
OG05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.092695534
OG05,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.008553207
OG05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.045532346
OG05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.05966866
OG05,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0064169765
OG05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.024561882
OG05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.01925844
OG05,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0015494823
OG05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.06574339
OG05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.043791592
OG05,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0027917027
OG05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.049512208
OG05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.02831018
OG05,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0024349093
OG05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.082060575
OG05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.057303786
OG05,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.005050361
OG06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.090753555
OG06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.08748001
OG06,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.011837959
OG06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07478511
OG06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.05084622
OG06,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0072544217
OG06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.1498267
OG06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.098560035
OG06,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.0121769905
OG06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.09602404
OG06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.08514285
OG06,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.008605421
OG06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.034866214
OG06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.03392917
OG06,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0035604835
OG06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.053462088
OG06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.046247423
OG06,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.006445229
OG06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.06953633
OG06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.056619525
OG06,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.003964007
OG06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.07290006
OG06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.03747058
OG06,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.004616499
OG06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.05893433
OG06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.052131295
OG06,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.003676653
OG07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.08003187
OG07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.059643388
OG07,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.0072506666
OG07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.049255133
OG07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.030878961
OG07,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0022972822
OG07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.113860965
OG07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.088961184
OG07,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.007871211
OG07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.07098186
OG07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.05314195
OG07,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.00565207
OG07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.019941866
OG07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.038816333
OG07,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0031107068
OG07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.034496784
OG07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.033035994
OG07,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0024821758
OG07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.06072277
OG07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.05583185
OG07,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0032840967
OG07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.0416106
OG07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.032163203
OG07,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0032999516
OG07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.07152915
OG07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.05283028
OG07,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.005354643
OG08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.10912782
OG08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.107020855
OG08,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.012426317
OG08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.049643338
OG08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.054005563
OG08,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0058019757
OG08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.13379711
OG08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.10895038
OG08,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.011289299
OG08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.07376993
OG08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.0618757
OG08,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0061119795
OG08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.021873176
OG08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.03739029
OG08,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0041385293
OG08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.064317346
OG08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.06438148
OG08,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.005981624
OG08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.054561973
OG08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.059096932
OG08,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.005676806
OG08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.08361852
OG08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.051950693
OG08,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0041539073
OG08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.05945742
OG08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.03904015
OG08,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0030001402
OG09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.10911977
OG09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.07603407
OG09,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.0075795054
OG09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07690096
OG09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.070394814
OG09,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0065832734
OG09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.14482468
OG09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.11654645
OG09,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.011548996
OG09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.106582105
OG09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.09543729
OG09,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.0072557926
OG09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.026886106
OG09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.033569574
OG09,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0026509166
OG09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.084379554
OG09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.078300476
OG09,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0040575266
OG09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.09074271
OG09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.067768455
OG09,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.0038791895
OG09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.034915924
OG09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.035253286
OG09,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0018976331
OG09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.05210221
OG09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.031005025
OG09,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0047282577
OG10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.10344821
OG10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.07258952
OG10,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.008790255
OG10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.07855916
OG10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.04203862
OG10,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.005138457
OG10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.10179418
OG10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.08860338
OG10,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.009400427
OG10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.09640163
OG10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.101677954
OG10,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.008457661
OG10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.011196554
OG10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.021126986
OG10,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0011038184
OG10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.03752613
OG10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.04463303
OG10,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0034663677
OG10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.05804032
OG10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.04824364
OG10,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.00395149
OG10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.03863269
OG10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.039923668
OG10,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.003535688
OG10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.055684924
OG10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.051332474
OG10,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.004540384
ST01,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.11505014
ST01,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.09119582
ST01,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.009909689
ST01,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.09954035
ST01,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.10298115
ST01,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0058224797
ST01,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.1306873
ST01,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.109882355
ST01,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.009617507
ST01,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.1304301
ST01,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.11580765
ST01,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.01066941
ST01,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.030719459
ST01,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.0406304
ST01,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0034459233
ST01,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.06871152
ST01,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.08617979
ST01,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.007962346
ST01,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.08839321
ST01,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.08109629
ST01,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.007896185
ST01,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.085211754
ST01,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.05086416
ST01,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0029209256
ST01,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.06736857
ST01,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.05034387
ST01,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.0043028593
ST02,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.10227996
ST02,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.07688439
ST02,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.008983552
ST02,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.060566247
ST02,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.04385501
ST02,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.0051382184
ST02,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.13115358
ST02,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.07847875
ST02,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.009434342
ST02,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.10370189
ST02,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.083663166
ST02,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.00945276
ST02,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.015828311
ST02,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.020478308
ST02,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.0022948384
ST02,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.042150617
ST02,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.040405333
ST02,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.00304538
ST02,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.07701224
ST02,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.05448115
ST02,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.004102528
ST02,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.0701378
ST02,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.049602985
ST02,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0044441223
ST02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,2,0.080904365
ST02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,6,0.068699
ST02,Formal_vs_Noisy,Marathi,Latin,Latin,Formal_vs_SMS,12,0.008431613
ST03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,2,0.13150531
ST03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,6,0.1178146
ST03,Native_vs_Romanized,Hindi,Devanagari,Latin,Formal,12,0.012868047
ST03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,2,0.08848846
ST03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,6,0.12745708
ST03,Native_vs_Romanized,Hindi,Devanagari,Latin,SMS/Noisy,12,0.009844661
ST03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,2,0.12583727
ST03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,6,0.09085381
ST03,Native_vs_Romanized,Marathi,Devanagari,Latin,Formal,12,0.011168063
ST03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,2,0.110859334
ST03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,6,0.114044905
ST03,Native_vs_Romanized,Marathi,Devanagari,Latin,SMS/Noisy,12,0.008935809
ST03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,2,0.06341106
ST03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,6,0.05775547
ST03,Formal_vs_Noisy,English,Latin,Latin,Formal_vs_SMS,12,0.005377412
ST03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,2,0.03930545
ST03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,6,0.037249565
ST03,Formal_vs_Noisy,Hindi,Devanagari,Devanagari,Formal_vs_SMS,12,0.0034045577
ST03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,2,0.07559544
ST03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,6,0.07808244
ST03,Formal_vs_Noisy,Hindi,Latin,Latin,Formal_vs_SMS,12,0.006785929
ST03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,2,0.094338536
ST03,Formal_vs_Noisy,Marathi,Devanagari,Devanagari,Formal_vs_SMS,6,0.07350838
